0x3c8af873ccf3379491750835130d1d81beecc9c3	6247808853373018184	0	0	280000000000000000000
0x3718197fd6088f2bc70ce365e8257fc58b8ed9e1	5509259618000820530	0	0	110000000000000000000
0xf315099424c4a9d3e503fdcaf5e0e2c505a244fd	5235695987417500851	0	0	135091377314814945676
0x2dcc5cbf6a0a6d3665d00180e9ca089931a4c511	4997659499446203892	0	0	444093981481481842480
0x6b5d97bb91779c1fff3aac49c35767b62ab9b032	4926704248926543936	0	0	162000000000000000000
0xe9006c3732dde8c2d5c4ce65568179035ace744d	4884826388888824974	0	0	160500000000000000000
0xd978f6ae3377c1a2bd74741ada0398b7fe16ba01	4775654330387614296	0	0	210500000000000000000
0x969de568df4cec02e682acf75d7ed9f048de3aba	4009284989519224445	0	0	173100000000000000000
0x21db7905047351fd0558f57080428a56af1b07c5	3000000000000000000	0	0	104000000000000000000
0x7087e090c65ddc613b4386cda84aa3de9dac65bd	2600000000000000000	0	0	123343295376869830985
0x0fafed1e5bea3c2546c6ebc97a1b3e5ff0ad0691	2264790947530873088	0	0	140263333000000000000
0xadaca7e42e2d1b3f1abf964089174f63d8cc09c5	2233521825397385237	0	0	101000000000000000000
0x7ab79b2129e7c2753d52db41858be2868605e5c7	2224537037037036254	0	0	120000000000000000000
0xf68e63b08906c7709a870de9f2d0392986df6dee	2088867452009355726	0	0	107500000000000000000
0xa1266b43b7fcdffa74b7e683cb79fef3612ecc7f	2000018055555643307	0	0	122797900000000000000
0x2de5ea3d6516a6969cc3bbe38ad8e413469b117e	2000000000000000000	0	0	107000000000000000000
0xbee3cba42c796d7133042efbfa36075c19d1dcc1	1717440476190473826	0	0	144000000000000000000
0x0be0ecc301a1c0175f07a66243cff628c24db852	1411848329072514641	0	0	108000000000000000000
0x37a47da4cc880529ed7fb5dff79bd62f384ea16c	1166696759259200582	0	0	394030000000000000000
0xd30b4753a4ff2cc47a2ada84a9a85058da16d2e8	1122061728392727840	0	0	170000000000000000000
0x4406a954713249c9a41fc3fa2311e8dd96f2863a	1000000000000000000	0	0	398000000000000000000
0x8e1318a226582c4b8f8f8023b4c39ff0a65c0f58	1000000000000000000	0	0	152000000000000000000
0xa540feed97a5fa7552921f425919b1062a3da52a	706009573625781458	0	0	220219245935000000000
0x73f3385c71f4693ba804a72445278cbb9f2b1433	696093284902860842	0	0	159872222222222218584
0xea5ead49b150016ded9cdcf55327fb4dc341c503	669092729164982658	0	0	523310130013717529980
0x8d0efe7db232fe95f9073d3a0abdb4b6bb7cc68e	644763472222169214	0	0	102100000000000000000
0xbe042ef3fab06b43a1874a79d18d20b7f1468dec	579859999999852338	0	0	263000000000000000000
0xa270e06e188370df42ccc3ed47981aa33408a516	170819234006674342	0	0	110338685546839708372
0x265c3552b4251b58940afdf4a3a06ad1abd2eca8	139984715880265327	0	0	258010000000000000000
0x4d4925cf0d4a0557c58158e653ca71744365bc0c	111991402116413092	0	0	231203000000000000000
0x47e1186b7d75037a3a9438124a3dcb777fe30a6c	32176527207956473	0	0	111000000000000000000
0xe389ed09007ea61d3956730738dc59766334d0b9	9074074074100118	0	0	124310000000000000000
0x6d43b0ef08c901791270d95a3f2ac3c249970d15	3888888888965200	0	0	119240000000000000000
0xfc91f727333fbb224a6c78839463b0f372ece7d0	2219648533169301	0	0	422699726053626107619
0xb4a267b39d915463ceef43bcb1ce0fc326800fb5	731481481444812	0	0	354049284722222218391
0x7bc1cb8e6d6efea608c89e528594b00275ed4aea	564251310902976	0	0	601100000000000000000
0x9b482507b34b94ea0d0dbdb1101621827958f846	222222222230970	0	0	187364111111111106154
0x92003e3c44b23f8ecda937382111fb7e550f8bc0	182098765431970	0	0	281581933641975659575
0x5292b11e8659d449189e73e10465a8bbe2816eee	8888888901410	0	0	125211120000000000000
0x9225394457b7881ed32ef9edbf4e96126324041f	3333333337554	0	0	105516670000000000000
0xe093d8a4269ce5c91cd9389a0646badab2c8d9a3	353467	1	24268	120893448126245400290247
0xa152715df800db5926598917a6ef3702308bcb7e	153980	1	24268	112101595655326102322616
